TargetName	GenomeBuild	Run 3 Group 3 19_05_2023 | 001 | Full ROI	Run 3 Group 3 19_05_2023 | 002 | Full ROI	Run 3 Group 3 19_05_2023 | 003 | Full ROI	Run 3 Group 3 19_05_2023 | 004 | Full ROI	Run 3 Group 3 19_05_2023 | 005 | Full ROI	Run 3 Group 3 19_05_2023 | 006 | Full ROI	Run 3 Group 3 19_05_2023 | 007 | Full ROI	Run 3 Group 3 19_05_2023 | 008 | Full ROI	Run 3 Group 3 19_05_2023 | 009 | Full ROI	Run 3 Group 3 19_05_2023 | 010 | Full ROI	Run 3 Group 3 19_05_2023 | 011 | Full ROI	Run 3 Group 3 19_05_2023 | 012 | Full ROI	Run 3 Group 3 19_05_2023 | 013 | Full ROI	Run 3 Group 3 19_05_2023 | 014 | Full ROI	Run 3 Group 3 19_05_2023 | 015 | Full ROI	Run 3 Group 3 19_05_2023 | 016 | Full ROI	Run 3 Group 3 19_05_2023 | 017 | Full ROI	Run 3 Group 3 19_05_2023 | 018 | Full ROI	Run 3 Group 3 19_05_2023 | 019 | Full ROI	Run 3 Group 3 19_05_2023 | 020 | Full ROI	Run 3 Group 3 19_05_2023 | 021 | Full ROI	Run 3 Group 3 19_05_2023 | 022 | Full ROI	Run 3 Group 3 19_05_2023 | 023 | Full ROI	Run 3 Group 3 19_05_2023 | 024 | Full ROI	Run 3 Group 3 19_05_2023 | 025 | Full ROI	Run 3 Group 3 19_05_2023 | 026 | Full ROI	Run 3 Group 3 19_05_2023 | 027 | Full ROI	Run 3 Group 3 19_05_2023 | 028 | Full ROI	C088 and PDC68 | 001 | Full ROI	C088 and PDC68 | 002 | Full ROI	C088 and PDC68 | 003 | Full ROI	C088 and PDC68 | 004 | Full ROI	C088 and PDC68 | 005 | Full ROI	C088 and PDC68 | 006 | Full ROI	C088 and PDC68 | 007 | Full ROI	C088 and PDC68 | 008 | Full ROI	C088 and PDC68 | 009 | Full ROI	C088 and PDC68 | 010 | Full ROI	C088 and PDC68 | 011 | Full ROI	C088 and PDC68 | 012 | Full ROI	C088 and PDC68 | 013 | Full ROI	C088 and PDC68 | 014 | Full ROI	C088 and PDC68 | 015 | Full ROI	C088 and PDC68 | 016 | Full ROI	C088 and PDC68 | 017 | Full ROI	C088 and PDC68 | 018 | Full ROI	C088 and PDC68 | 019 | Full ROI	C088 and PDC68 | 020 | Full ROI	C088 and PDC68 | 021 | Full ROI	C088 and PDC68 | 022 | Full ROI	C088 and PDC68 | 023 | Full ROI	C088 and PDC68 | 024 | Full ROI	C088 and PDC68 | 025 | Full ROI	C088 and PDC68 | 026 | Full ROI	C088 and PDC68 | 027 | Full ROI	C088 and PDC68 | 028 | Full ROI	Slide 8 PDC05 and C041 group A | 001 | Full ROI	Slide 8 PDC05 and C041 group A | 002 | Full ROI	Slide 8 PDC05 and C041 group A | 003 | Full ROI	Slide 8 PDC05 and C041 group A | 004 | Full ROI	Slide 8 PDC05 and C041 group A | 005 | Full ROI	Slide 8 PDC05 and C041 group A | 006 | Full ROI	Slide 8 PDC05 and C041 group A | 007 | Full ROI	Slide 8 PDC05 and C041 group A | 008 | Full ROI	Slide 8 PDC05 and C041 group A | 009 | Full ROI	Slide 8 PDC05 and C041 group A | 010 | Full ROI	Slide 8 PDC05 and C041 group A | 011 | Full ROI	Slide 8 PDC05 and C041 group A | 012 | Full ROI	Slide 8 PDC05 and C041 group A | 013 | Full ROI	Slide 8 PDC05 and C041 group A | 014 | Full ROI	Slide 8 PDC05 and C041 group A | 015 | Full ROI	Slide 8 PDC05 and C041 group A | 016 | Full ROI	Slide 8 PDC05 and C041 group A | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 001 | Full ROI	Slide 7 PDC84 and PDC59 group B | 002 | Full ROI	Slide 7 PDC84 and PDC59 group B | 003 | Full ROI	Slide 7 PDC84 and PDC59 group B | 004 | Full ROI	Slide 7 PDC84 and PDC59 group B | 005 | Full ROI	Slide 7 PDC84 and PDC59 group B | 006 | Full ROI	Slide 7 PDC84 and PDC59 group B | 007 | Full ROI	Slide 7 PDC84 and PDC59 group B | 008 | Full ROI	Slide 7 PDC84 and PDC59 group B | 009 | Full ROI	Slide 7 PDC84 and PDC59 group B | 010 | Full ROI	Slide 7 PDC84 and PDC59 group B | 011 | Full ROI	Slide 7 PDC84 and PDC59 group B | 012 | Full ROI	Slide 7 PDC84 and PDC59 group B | 013 | Full ROI	Slide 7 PDC84 and PDC59 group B | 014 | Full ROI	Slide 7 PDC84 and PDC59 group B | 015 | Full ROI	Slide 7 PDC84 and PDC59 group B | 016 | Full ROI	Slide 7 PDC84 and PDC59 group B | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 018 | Full ROI	Slide 7 PDC84 and PDC59 group B | 019 | Full ROI	Slide 7 PDC84 and PDC59 group B | 020 | Full ROI	Slide 7 PDC84 and PDC59 group B | 021 | Full ROI	Slide 7 PDC84 and PDC59 group B | 022 | Full ROI
PIGS	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	2	2	5	1	1	2	3	3	4	2	1	3	1	1	1	2	2	2	2	4	1	1	1	1	1	5	2	2	5	3	1	3	5	3	4	4	2	2	1	5	1	1	1	1	1	2	1	1	3	1	1	1	1
EPHB2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	5	1	6	1	1	1	1	3	4	1	2	1	1	1	1	2	1	3	2	1	3	1	1	1	1	3	2	6	1	1	1	2	5	1	1	4	2	1	3	2	1	3	1	1	2	2	3	1	3	1	3	1	7
NELL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	6	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	7	1	1	1	1	1	2	1	2	2	1	4	1	1	2	1	4	1	1	1	1	1	2	1	1	1	1	1
VANGL2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	2	1	4	2	1	6	6	5	4	1	1	4	1	1	3	2	3	1	1	3	1	1	1	1	1	2	1	5	1	4	1	6	5	1	8	8	2	5	3	5	3	6	4	1	1	1	1	3	10	1	6	3	1
A1BG	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	4	1	3	2	1	2	1	1	1	1	3	1	2	3	2	1	7	3	1	1	6	3	3	2	2	4	1	2	1	1	1	1	1	1	2	1	3	1
HLA-DOA	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	3	2	1	1	1	3	1	2	2	1	2	1	3	1	1	3	1	1	2	3	1	2	1	1	1	1	3
CSPP1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	3	1	4	2	1	2	3	1	1	2	1	1	1	1	4	4	1	1	1	1	4	1	1	1	1	2	1	2	3	1	1	3	1	2	6	4	2	1	5	3	2	1	1	1	1	1	1	3	1	1	1	1	1
TRARG1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	1	2	1	1	4	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	1	1	2	1	1	4	1	1	5	3	1	1	2	2	2	4	1	1	1	3	2	1	2	1	1	2	1
DNAAF6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	7	2	2	1	3	1	5	1	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	2	2	7	4	1	7	4	1	2	2	1	4	3	1	2	1	1	1	1	2	1	1	1	1
C4orf48	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	4	4	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	10	3	5	8	2	2	3	4	1	8	2	2	2	2	1	3	3	1	1	1	2	1	1	1	1	1	1	3
RIPK2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	2	1	1	3	5	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	3	2	1	4	6	2	2	1	1	2	4	1	1	1	1	1	1	1	1	2	1	1
ZNF354C	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	1	4	1	4	1	1	8	1	2	3	3	1	5	1	1	1	4	2	4	3	1	3	1	1	1	1	3	1	4	4	1	1	5	5	2	5	4	4	3	11	1	5	9	2	4	3	2	1	2	3	3	1	2	1
PAQR3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	2	6	3	1	3	3	1	1	2	1	1	3	3	1	1	3	1	1	1	1	1	6	1	6	4	2	1	4	4	3	8	3	3	5	3	3	7	3	1	1	1	1	1	1	2	1	1	1	1
OAT	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	10	6	4	8	5	1	11	3	3	3	3	2	10	3	5	2	3	10	1	2	11	3	1	1	1	1	34	13	23	14	5	4	10	5	5	13	9	8	6	5	3	11	7	4	8	4	5	3	5	6	2	1	4	5
ADCK2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	4	1	1	1	1	6	3	1	3	1	2	4	1	2	1	2	2	2	3	4	1	1	1	1	1	6	2	4	2	3	4	4	3	2	5	4	1	4	7	2	3	6	1	3	2	1	1	5	4	2	2	2	1
SCAMP4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	1	2	7	2	1	7	1	3	4	1	2	1	1	2	4	2	2	1	3	1	3	1	1	1	1	7	1	11	10	1	2	5	2	3	3	4	1	3	9	3	3	4	1	3	1	1	1	2	2	1	2	1	4
KCTD11	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	3	1	2	1	2	2	2	1	1	1	5	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	6	6	1	1	1	3	1	5	2	2	1	7	1	5	3	1	1	1	1	1	1	1	1	1	1	1
DVL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	14	9	1	5	5	1	10	6	7	4	7	4	9	2	3	7	8	9	1	9	5	3	1	1	1	1	10	5	14	8	2	4	10	6	7	5	8	8	9	7	4	14	7	5	5	3	4	1	4	2	1	5	5	2
FOXD4L5	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1	4	1	1	3	1	1	4	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	3	1	2	2	1	2	5	1	3	5	5	1	3	3	1	1	1	1	1	1	1	1	1	1	1
SETD6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	3	1	2	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	8	2	5	1	1	3	3	6	1	5	4	6	2	3	1	5	2	1	1	1	1	2	3	2	1	1	1	1
DEF6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	4	2	1	4	1	1	1	2	1	2	2	1	1	1	3	1	1	3	4	1	1	1	1	1	1	1	5	2	1	1	5	1	9	2	1	6	4	6	4	3	1	3	1	2	2	2	1	1	1	1	2
HTR3E	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1	1	2	1	2	3	3	3	2	2	1	1	3	1	1	2	1	1	1	1	1	1	3	1	3	1	1	2	3	2	1	8	7	1	3	4	1	2	3	1	1	2	1	3	1	1	2	1	1	1
SLC8A1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	8	1	5	3	1	4	6	5	3	3	2	3	7	1	4	4	6	4	4	2	6	5	1	1	1	1	15	17	15	12	1	1	9	10	5	10	5	5	5	1	1	9	9	1	2	1	1	1	1	1	1	1	4	1
PDSS2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	5	1	1	3	1	1	2	1	1	1	1	4	3	1	1	1	1	1	1	3	3	2	2	1	2	1	3	2	1	4	3	2	1	3	1	1	3	1	1	1	1	1	1	1	1
IHO1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1	3	2	2	3	2	1	6	1	1	1	1	2	1	3	8	1	2	2	1	1	1	1	1	3	1	5	2	1	2	3	4	1	5	4	2	5	6	1	4	1	2	1	1	1	1	2	3	1	1	3	2
PDIA6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	8	5	1	5	3	1	6	1	1	4	2	2	2	1	1	3	4	2	5	1	6	3	1	1	1	1	11	4	11	3	3	2	2	9	3	3	9	5	6	5	1	3	7	3	3	3	2	1	2	2	1	1	1	2
PPP1R1A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	2	3	1	2	4	4	4	4	1	2	1	2	2	1	3	4	9	4	3	3	3	1	1	1	1	12	1	4	10	3	8	13	9	9	12	6	1	8	8	4	9	10	1	5	3	6	6	8	16	4	1	5	4
ERICH2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	6	3	1	3	2	2	2	1	1	2	4	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	8	4	1	3	1	4	1	4	1	3	3	1	2	1	1	1	1	21	1	1	1	2
PITPNA	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	1	1	3	1	2	4	3	3	1	4	1	4	1	1	2	2	5	2	2	4	2	1	1	1	1	13	6	10	5	3	3	6	5	3	5	8	4	5	7	4	3	7	1	1	3	1	2	4	5	1	4	1	2
CT45A1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	3	2	1	3	2	1	2	1	1	1	3	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	4	1	3	7	2	4	6	4	1	3	1	2	9	2	1	1	1	1	1	1	1	1	1	1	1
ACRBP	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	4	1	1	5	2	1	2	1	1	1	1	1	1	1	1	1	1	1
DIS3L2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	5	4	1	1	1	1	2	1	2	1	5	1	2	1	1	1	1	1	1	1	8	1	6	1	2	1	2	2	2	5	2	1	1	2	2	5	1	2	3	1	1	1	1	1	1	1	1	1
CLEC2D	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	1	1	2	1	1	4	1	1	2	3	1	2	2	2	1	2	1	1	1	1	5	1	1	1	1	4	2	1	1	1	1	5	2	3	5	2	2	3	4	3	3	7	1	1	1	1	1	2	4	1	1	1	1
RCHY1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	5	1	4	6	1	3	3	1	1	3	1	1	1	2	3	2	2	2	1	1	1	1	1	3	2	5	4	3	3	5	3	1	7	3	1	3	2	1	3	2	3	1	1	1	1	1	1	1	1	1	2
FAM47C	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	3	2	1	3	1	1	3	1	1	2	3	1	1	3	2	1	1	2	3	1	1	1	1	4	1	1	1	1	1	2	3	3	2	4	1	1	2	4	1	4	1	1	3	1	1	2	2	1	1	1	1
ZNF653	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	1	1	2	3	1	3	1	1	3	3	1	2	3	1	2	2	4	3	2	4	1	1	1	1	1	4	2	6	4	1	1	1	1	3	3	8	1	2	4	2	1	7	1	1	3	3	2	2	3	1	1	1	1
CPNE8	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	2	1	1	2	1	2	1	1	1	1	3	1	6	6	1	1	2	1	1	1	1	4	2	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1
WAPL	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	2	3	1	2	1	3	1	1	1	1	4	1	1	1	2	1	1	1	1	1	2	3	1	3	3	6	2	1	2	3	1	3	4	4	1	2	3	1	1	1	1	1	1	1	1	1	1
DOK7	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	3	2	1	2	1	1	4	1	1	3	1	1	1	2	2	1	1	4	2	3	2	1	1	1	1	1	2	1	2	1	1	1	3	1	3	3	5	1	4	2	3	6	3	1	1	1	1	1	2	1	1	1	1	1
KRTAP10-1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	5	1	7	1	11	8	1	2	1	2	1	1	1	3	1	2	1	1	2	1	1	1	1	3	1	2	2	1	2	2	1	2	1	1	1	2	3	4	2	1	2	1	1	1	1	2	1	1	1	1	1
PRELID3A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	5	1	1	1	1	1	2	1	1	1	2	1	2	3	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	3	1	1	2	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2
SIPA1L3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	2	1	3	1	2	11	1	3	4	3	3	2	1	4	1	4	2	2	1	3	6	1	1	1	1	13	2	6	8	1	1	4	4	4	4	8	4	4	4	1	1	7	1	1	1	1	2	1	2	1	1	1	3
USP31	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	3	1	2	1	2	5	5	1	3	2	3	3	4	1	1	3	2	3	1	1	5	1	1	1	1	8	1	4	4	4	3	6	4	5	12	5	3	3	4	4	3	5	2	4	1	1	3	2	1	1	3	1	1
TMED2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	2	3	1	1	1	3	3	2	1	1	1	1	3	1	1	2	5	2	1	2	2	4	1	1	1	1	6	1	7	3	1	1	4	5	3	1	4	5	1	5	1	5	2	1	1	1	1	3	1	2	1	1	1	2
KLF8	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	7	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	2	1	1	2	1	1	4	1	1	2	4	2	4	6	1	1	1	1	1	1	3	1	1	1	2
LBR	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	3	1	1	1	1	2	1	1	4	1	2	3	2	1	1	1	4	1	1	1	1	1	4	1	2	3	2	1	3	1	2	6	6	3	2	5	1	1	6	1	2	1	1	1	3	3	1	1	1	3
PRTN3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	4	2	1	6	4	1	1	1	1	3	5	1	1	3	1	1	1	1	3	1	1	1	1	4	1	3	1	1	2	2	3	1	3	3	5	2	3	1	4	3	1	1	1	1	1	1	1	1	1	2	2
TESK2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	6	1	3	5	1	1	3	1	1	1	4	2	1	1	2	1	1	1	1	1	5	1	1	1	1	1	2	3	2	2	1	1	4	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1
EML1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	5	3	1	6	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	1	1	2	2	2	4	1	2	4	1	1	9	3	4	2	2	1	1	2	1	3	1	1	1	1	2
SCIN	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	2	1	4	1	1	3	1	1	1	1	1	3	1	2	2	3	4	1	1	1	1	1	1	1	1	3	1	3	2	3	1	3	6	3	5	4	5	3	2	4	5	2	1	2	1	1	1	1	1	1	1	1	1
NCOR1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	3	1	1	2	2	1	3	3	4	2	1	1	1	1	1	3	6	1	1	2	4	2	1	1	1	1	6	2	3	1	6	1	3	5	1	7	4	2	4	1	2	5	7	1	2	1	1	1	3	4	1	1	1	1
SRD5A2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	2	1	2	1	4	1	1	2	3	1	1	1	1	3	2	1	1	1	1	3	1	1	1	1	2	2	4	3	2	1	5	3	3	5	4	1	3	3	1	1	2	1	1	1	1	2	1	1	1	1	1	1
CYP2A13	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	5	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD18B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	4	5	1	3	3	4	3	3	1	3	2	1	2	2	1	2	2	2	1
IGDCC4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	4	1	1	6	2	1	4	1	2	2	3	1	2	1	1	2	1	1	2	1	1	1	1	8	1	2	1	1	1	4	4	1	5	2	3	1	4	5	5	2	1	2	1	1	1	1	1	1	1	3	1
TAF1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	1	1	1	1	6	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	1	2	1	3	1	1	1	6	1	1	1	1	1	2	4	1	2	4	1	1	2	1	1	3	5	1	1	1	1
